ThreadPool initialized
Core initialized : 0
Core initialized : 1
Core initialized : 2
Core initialized : 3
System initialized
EventQueue initialized
Sim initialized
Metric initialized

Simulation starting...

|-----------------------------------------------------|
|simTime   |eventType           |requestId |coreId    |
|517       |PREEMPTION          |25        |0         |
|517       |PREEMPTION          |26        |1         |
|517       |CONTEXT_SWITCH      |22        |0         |
|517       |CONTEXT_SWITCH      |24        |1         |
|522       |PREEMPTION          |5         |3         |
|522       |PREEMPTION          |12        |2         |
|522       |CONTEXT_SWITCH      |11        |3         |
|522       |CONTEXT_SWITCH      |23        |2         |
|527       |PREEMPTION          |22        |0         |
|527       |PREEMPTION          |24        |1         |
|527       |CONTEXT_SWITCH      |18        |0         |
|527       |CONTEXT_SWITCH      |19        |1         |
|532       |PREEMPTION          |11        |3         |
|532       |PREEMPTION          |23        |2         |
|532       |CONTEXT_SWITCH      |21        |3         |
|532       |CONTEXT_SWITCH      |20        |2         |
|537       |PREEMPTION          |18        |0         |
|537       |PREEMPTION          |19        |1         |
|537       |CONTEXT_SWITCH      |17        |0         |
|537       |CONTEXT_SWITCH      |16        |1         |
|542       |PREEMPTION          |21        |3         |
|542       |PREEMPTION          |20        |2         |
|542       |CONTEXT_SWITCH      |57        |3         |
|542       |CONTEXT_SWITCH      |27        |2         |
|547       |PREEMPTION          |17        |0         |
|547       |DEPARTURE           |57        |3         |
|547       |DEPARTURE           |27        |2         |
|547       |CONTEXT_SWITCH      |15        |0         |
|547       |PREEMPTION          |16        |1         |
|547       |CONTEXT_SWITCH      |56        |2         |
|547       |CONTEXT_SWITCH      |1         |1         |
|547       |CONTEXT_SWITCH      |55        |3         |
|548       |ARRIVAL             |57        |-1        |
|548       |ARRIVAL             |27        |-1        |
|552       |DEPARTURE           |55        |3         |
|552       |DEPARTURE           |56        |2         |
|552       |CONTEXT_SWITCH      |53        |3         |
|552       |CONTEXT_SWITCH      |54        |2         |
|553       |ARRIVAL             |56        |-1        |
|553       |ARRIVAL             |55        |-1        |
|557       |DEPARTURE           |53        |3         |
|557       |DEPARTURE           |54        |2         |
|557       |PREEMPTION          |15        |0         |
|557       |PREEMPTION          |1         |1         |
|557       |CONTEXT_SWITCH      |10        |0         |
|557       |CONTEXT_SWITCH      |4         |1         |
|557       |CONTEXT_SWITCH      |52        |2         |
|557       |CONTEXT_SWITCH      |51        |3         |
|558       |ARRIVAL             |53        |-1        |
|558       |ARRIVAL             |54        |-1        |
|562       |DEPARTURE           |52        |2         |
|562       |DEPARTURE           |51        |3         |
|562       |CONTEXT_SWITCH      |49        |2         |
|562       |CONTEXT_SWITCH      |50        |3         |
|563       |ARRIVAL             |51        |-1        |
|563       |ARRIVAL             |52        |-1        |
|567       |DEPARTURE           |49        |2         |
|567       |DEPARTURE           |50        |3         |
|567       |PREEMPTION          |10        |0         |
|567       |PREEMPTION          |4         |1         |
|567       |CONTEXT_SWITCH      |3         |0         |
|567       |CONTEXT_SWITCH      |9         |1         |
|567       |CONTEXT_SWITCH      |46        |3         |
|567       |CONTEXT_SWITCH      |45        |2         |
|568       |ARRIVAL             |49        |-1        |
|568       |ARRIVAL             |50        |-1        |
|572       |DEPARTURE           |46        |3         |
|572       |DEPARTURE           |45        |2         |
|572       |CONTEXT_SWITCH      |42        |3         |
|572       |CONTEXT_SWITCH      |41        |2         |
|573       |ARRIVAL             |45        |-1        |
|573       |ARRIVAL             |46        |-1        |
|577       |DEPARTURE           |42        |3         |
|577       |DEPARTURE           |41        |2         |
|577       |PREEMPTION          |3         |0         |
|577       |PREEMPTION          |9         |1         |
|577       |CONTEXT_SWITCH      |7         |0         |
|577       |CONTEXT_SWITCH      |8         |1         |
|577       |CONTEXT_SWITCH      |37        |2         |
|577       |CONTEXT_SWITCH      |38        |3         |
|578       |ARRIVAL             |42        |-1        |
|578       |ARRIVAL             |41        |-1        |
|582       |DEPARTURE           |37        |2         |
|582       |DEPARTURE           |38        |3         |
|582       |CONTEXT_SWITCH      |33        |2         |
|582       |CONTEXT_SWITCH      |34        |3         |
|583       |ARRIVAL             |38        |-1        |
|583       |ARRIVAL             |37        |-1        |
|587       |DEPARTURE           |33        |2         |
|587       |DEPARTURE           |34        |3         |
|587       |PREEMPTION          |7         |0         |
|587       |PREEMPTION          |8         |1         |
|587       |CONTEXT_SWITCH      |47        |0         |
|587       |CONTEXT_SWITCH      |48        |1         |
|587       |CONTEXT_SWITCH      |5         |3         |
|587       |CONTEXT_SWITCH      |12        |2         |
|588       |ARRIVAL             |33        |-1        |
|588       |ARRIVAL             |34        |-1        |
|592       |DEPARTURE           |5         |3         |
|592       |DEPARTURE           |12        |2         |
|592       |DEPARTURE           |47        |0         |
|592       |DEPARTURE           |48        |1         |
|592       |CONTEXT_SWITCH      |43        |0         |
|592       |CONTEXT_SWITCH      |44        |1         |
|592       |CONTEXT_SWITCH      |23        |2         |
|592       |CONTEXT_SWITCH      |11        |3         |
|593       |ARRIVAL             |5         |-1        |
|593       |ARRIVAL             |48        |-1        |
|593       |ARRIVAL             |47        |-1        |
|593       |ARRIVAL             |12        |-1        |
|597       |DEPARTURE           |11        |3         |
|597       |DEPARTURE           |23        |2         |
|597       |DEPARTURE           |43        |0         |
|597       |DEPARTURE           |44        |1         |
|597       |CONTEXT_SWITCH      |39        |0         |
|597       |CONTEXT_SWITCH      |40        |1         |
|597       |CONTEXT_SWITCH      |20        |2         |
|597       |CONTEXT_SWITCH      |21        |3         |
|598       |ARRIVAL             |11        |-1        |
|598       |ARRIVAL             |44        |-1        |
|598       |ARRIVAL             |43        |-1        |
|598       |ARRIVAL             |23        |-1        |
|602       |DEPARTURE           |21        |3         |
|602       |DEPARTURE           |20        |2         |
|602       |DEPARTURE           |39        |0         |
|602       |DEPARTURE           |40        |1         |
|602       |CONTEXT_SWITCH      |35        |0         |
|602       |CONTEXT_SWITCH      |36        |1         |
|602       |CONTEXT_SWITCH      |14        |2         |
|602       |CONTEXT_SWITCH      |6         |3         |
|603       |ARRIVAL             |21        |-1        |
|603       |ARRIVAL             |40        |-1        |
|603       |ARRIVAL             |39        |-1        |
|603       |ARRIVAL             |20        |-1        |
|607       |DEPARTURE           |36        |1         |
|607       |DEPARTURE           |35        |0         |
|607       |CONTEXT_SWITCH      |32        |1         |
|607       |CONTEXT_SWITCH      |31        |0         |
|608       |ARRIVAL             |35        |-1        |
|608       |ARRIVAL             |36        |-1        |
|612       |DEPARTURE           |32        |1         |
|612       |DEPARTURE           |31        |0         |
|612       |PREEMPTION          |14        |2         |
|612       |PREEMPTION          |6         |3         |
|612       |CONTEXT_SWITCH      |99        |2         |
|612       |CONTEXT_SWITCH      |98        |3         |
|612       |CONTEXT_SWITCH      |25        |0         |
|612       |CONTEXT_SWITCH      |26        |1         |
|613       |ARRIVAL             |32        |-1        |
|613       |ARRIVAL             |31        |-1        |
|617       |DEPARTURE           |25        |0         |
|617       |DEPARTURE           |26        |1         |
|617       |CONTEXT_SWITCH      |22        |0         |
|617       |CONTEXT_SWITCH      |24        |1         |
|618       |ARRIVAL             |26        |-1        |
|618       |ARRIVAL             |25        |-1        |
|622       |DEPARTURE           |22        |0         |
|622       |DEPARTURE           |24        |1         |
|622       |PREEMPTION          |99        |2         |
|622       |PREEMPTION          |98        |3         |
|622       |CONTEXT_SWITCH      |61        |2         |
|622       |CONTEXT_SWITCH      |29        |3         |
|622       |CONTEXT_SWITCH      |19        |1         |
|622       |CONTEXT_SWITCH      |18        |0         |
|623       |ARRIVAL             |22        |-1        |
|623       |ARRIVAL             |24        |-1        |
|627       |DEPARTURE           |19        |1         |
|627       |DEPARTURE           |18        |0         |
|627       |CONTEXT_SWITCH      |16        |1         |
|627       |CONTEXT_SWITCH      |17        |0         |
|628       |ARRIVAL             |18        |-1        |
|628       |ARRIVAL             |19        |-1        |
|632       |DEPARTURE           |16        |1         |
|632       |DEPARTURE           |17        |0         |
|632       |PREEMPTION          |61        |2         |
|632       |PREEMPTION          |29        |3         |
|632       |CONTEXT_SWITCH      |95        |2         |
|632       |CONTEXT_SWITCH      |94        |3         |
|632       |CONTEXT_SWITCH      |15        |0         |
|632       |CONTEXT_SWITCH      |1         |1         |
|633       |ARRIVAL             |16        |-1        |
|633       |ARRIVAL             |17        |-1        |
|637       |DEPARTURE           |15        |0         |
|637       |DEPARTURE           |1         |1         |
|637       |CONTEXT_SWITCH      |10        |0         |
|637       |CONTEXT_SWITCH      |4         |1         |
|638       |ARRIVAL             |1         |-1        |
|638       |ARRIVAL             |15        |-1        |
|642       |DEPARTURE           |10        |0         |
|642       |DEPARTURE           |4         |1         |
|642       |PREEMPTION          |95        |2         |
|642       |PREEMPTION          |94        |3         |
|642       |CONTEXT_SWITCH      |90        |2         |
|642       |CONTEXT_SWITCH      |0         |3         |
|642       |CONTEXT_SWITCH      |9         |1         |
|642       |CONTEXT_SWITCH      |3         |0         |
|643       |ARRIVAL             |10        |-1        |
|643       |ARRIVAL             |4         |-1        |
|647       |DEPARTURE           |9         |1         |
|647       |DEPARTURE           |3         |0         |
|647       |CONTEXT_SWITCH      |8         |1         |
|647       |CONTEXT_SWITCH      |7         |0         |
|648       |ARRIVAL             |3         |-1        |
|648       |ARRIVAL             |9         |-1        |
|652       |DEPARTURE           |8         |1         |
|652       |DEPARTURE           |7         |0         |
|-----------------------------------------------------|

Stopping simulation...

-----------------------------Metrics--------------------------------------
Average response time: 440.7
Core-0 utilization: 0.996933
Core-1 utilization: 0.996933
Core-2 utilization: 0.996933
Core-3 utilization: 0.996933
Throughput: 0.153374
Goodput: 0.153374
Badput: 0
